glyph_name,ps_name,sort_final_cdg,sort_final_a,assoc_feat_cdg,assoc_feat_a,assoc_feat_val,assoc_uids_cdg,assoc_uids_a
LtnSmABreveHookAbv.VN.LP,uni1EB3.VN.LP,21000.33238,21000.33238,,,,1EB3,
LtnSmABreveHookAbv.2StorySItal.VN.LP,uni1EB3.2StorySItal.VN.LP,21000.33238,21000.33238,,,,1EB3,
LtnSmACaron.LP,uni01CE.LP,21000.3347,21000.3347,ss07,,,01CE,
LtnSmATilde.LP,atilde.LP,21000.347,21000.347,ss07,,,00E3,
LtnSmAMacron.LP,amacron.LP,21000.357,21000.357,ss07,,,0101,
LtnSmADiaerMacron.LP,uni01DF.LP,21000.36357,21000.36357,ss07,,,01DF,
LtnSmADiaer.LP,adieresis.LP,21000.367,21000.367,ss07,,,00E4,
LtnSmADotAbvMacron.LP,uni01E1.LP,21000.37136,21000.37136,ss07,,,01E1,
LtnSmADotAbv.LP,uni0227.LP,21000.3717,21000.3717,ss07,,,0227,
LtnSmATilde.2StorySItal.LP,atilde.2StorySItal.LP,21001.34,21001.34,,,,00E3,
LtnSmAAcute.SngStory.LP,aacute.SngStory.LP,21010.14311,21010.14311,,,,00E1,
LtnSmAGrave.SngStory.LP,agrave.SngStory.LP,21010.14313,21010.14313,,,,00E0,
LtnSmACircum.SngStory.LP,acircumflex.SngStory.LP,21010.1432,21010.1432,,,,00E2,
LtnSmACircumDotBlw.SngStory.LP,uni1EAD.SngStory.LP,21010.14321,21010.14321,,,,1EAD,
LtnSmACircumAcute.SngStory.LP,uni1EA5.SngStory.LP,21010.14323,21010.14323,,,,1EA5,
LtnSmACircumAcute.SngStory.VN.LP,uni1EA5.SngStory.VN.LP,21010.14323,21010.14323,,,,1EA5,
LtnSmACircumGrave.SngStory.LP,uni1EA7.SngStory.LP,21010.14323,21010.14323,,,,1EA7,
LtnSmACircumGrave.SngStory.VN.LP,uni1EA7.SngStory.VN.LP,21010.14323,21010.14323,,,,1EA7,
LtnSmACircumTilde.SngStory.LP,uni1EAB.SngStory.LP,21010.14323,21010.14323,,,,1EAB,
LtnSmACircumTilde.SngStory.VN.LP,uni1EAB.SngStory.VN.LP,21010.14323,21010.14323,,,,1EAB,
LtnSmACircumHookAbv.SngStory.LP,uni1EA9.SngStory.LP,21010.14324,21010.14324,,,,1EA9,
LtnSmACircumHookAbv.SngStory.VN.LP,uni1EA9.SngStory.VN.LP,21010.14324,21010.14324,,,,1EA9,
LtnSmABreveAcute.SngStory.LP,uni1EAF.SngStory.LP,21010.14332,21010.14332,,,,1EAF,
LtnSmABreveAcute.SngStory.VN.LP,uni1EAF.SngStory.VN.LP,21010.14332,21010.14332,,,,1EAF,
LtnSmABreveGrave.SngStory.LP,uni1EB1.SngStory.LP,21010.14332,21010.14332,,,,1EB1,
LtnSmABreveGrave.SngStory.VN.LP,uni1EB1.SngStory.VN.LP,21010.14332,21010.14332,,,,1EB1,
LtnSmABreveTilde.SngStory.LP,uni1EB5.SngStory.LP,21010.14332,21010.14332,,,,1EB5,
LtnSmABreveTilde.SngStory.VN.LP,uni1EB5.SngStory.VN.LP,21010.14332,21010.14332,,,,1EB5,
LtnSmABreveHookAbv.SngStory.VN.LP,uni1EB3.SngStory.VN.LP,21010.14332,21010.14332,,,,1EB3,
LtnSmACaron.SngStory.LP,uni01CE.SngStory.LP,21010.14334,21010.14334,,,,01CE,
LtnSmATilde.SngStory.LP,atilde.SngStory.LP,21010.1434,21010.1434,,,,00E3,
LtnSmAMacron.SngStory.LP,amacron.SngStory.LP,21010.1435,21010.1435,,,,0101,
LtnSmADiaer.SngStory.LP,adieresis.SngStory.LP,21010.1436,21010.1436,,,,00E4,
LtnSmADiaerMacron.SngStory.LP,uni01DF.SngStory.LP,21010.14364,21010.14364,,,,01DF,
LtnSmADotAbv.SngStory.LP,uni0227.SngStory.LP,21010.14371,21010.14371,,,,0227,
LtnSmADotAbvMacron.SngStory.LP,uni01E1.SngStory.LP,21010.14371,21010.14371,,,,01E1,
LtnSmAAcute.2StorySItal.LP,aacute.2StorySItal.LP,21010.31111,21010.31111,,,,00E1,
LtnSmAGrave.2StorySItal.LP,agrave.2StorySItal.LP,21010.31311,21010.31311,,,,00E0,
LtnSmACircum.2StorySItal.LP,acircumflex.2StorySItal.LP,21010.3211,21010.3211,,,,00E2,
LtnSmACircumDotBlw.2StorySItal.LP,uni1EAD.2StorySItal.LP,21010.32111,21010.32111,,,,1EAD,
LtnSmABreveAcute.2StorySItal.LP,uni1EAF.2StorySItal.LP,21010.33231,21010.33231,,,,1EAF,
LtnSmABreveGrave.2StorySItal.LP,uni1EB1.2StorySItal.LP,21010.33231,21010.33231,,,,1EB1,
LtnSmABreveTilde.2StorySItal.LP,uni1EB5.2StorySItal.LP,21010.33234,21010.33234,,,,1EB5,
LtnSmACaron.2StorySItal.LP,uni01CE.2StorySItal.LP,21010.33411,21010.33411,,,,01CE,
LtnSmAMacron.2StorySItal.LP,amacron.2StorySItal.LP,21010.3511,21010.3511,,,,0101,
LtnSmADiaer.2StorySItal.LP,adieresis.2StorySItal.LP,21010.3611,21010.3611,,,,00E4,
LtnSmADiaerMacron.2StorySItal.LP,uni01DF.2StorySItal.LP,21010.36351,21010.36351,,,,01DF,
LtnSmADotAbv.2StorySItal.LP,uni0227.2StorySItal.LP,21010.37111,21010.37111,,,,0227,
LtnSmADotAbvMacron.2StorySItal.LP,uni01E1.2StorySItal.LP,21010.37135,21010.37135,,,,01E1,
LtnSmAeAcute.2StorySItal.LP,aeacute.2StorySItal.LP,21020.31111,21020.31111,,,,01FD,
LtnSmAeAcute.LP,aeacute.LP,21020.3117,21020.3117,ss07,,,01FD,
LtnSmAeMacron.2StorySItal.LP,uni01E3.2StorySItal.LP,21020.3511,21020.3511,,,,01E3,
LtnSmAeMacron.LP,uni01E3.LP,21020.357,21020.357,ss07,,,01E3,
GrSmAlphaWTonos,alphatonos,21030.11,21030.11,,,,,
GrSmAlphaWOxia,uni1F71,21030.12,21030.12,,,,,
GrSmAlphaWOxiaYpo,uni1FB4,21030.128,21030.128,,,,,
GrSmAlphaWVaria,uni1F70,21030.13,21030.13,,,,,
GrSmAlphaWVariaYpo,uni1FB2,21030.138,21030.138,,,,,
GrSmAlphaWPeris,uni1FB6,21030.14,21030.14,,,,,
GrSmAlphaWPeris.Por,uni1FB6.Por,21030.145,21030.145,cv78,,,1FB6,
GrSmAlphaWPerisYpo,uni1FB7,21030.148,21030.148,,,,,
GrSmAlphaWPerisYpo.Por,uni1FB7.Por,21030.1485,21030.1485,cv78,,,1FB7,
GrSmAlphaWMacron,uni1FB1,21030.16,21030.16,,,,,
GrSmAlphaWVrachy,uni1FB0,21030.17,21030.17,,,,,
GrSmAlphaWYpo,uni1FB3,21030.18,21030.18,,,,,
GrSmAlphaWDasia,uni1F01,21030.2,21030.2,,,,,
GrSmAlphaWDasiaOxia,uni1F05,21030.22,21030.22,,,,,
GrSmAlphaWDasiaOxiaYpo,uni1F85,21030.228,21030.228,,,,,
GrSmAlphaWDasiaVaria,uni1F03,21030.23,21030.23,,,,,
GrSmAlphaWDasiaVariaYpo,uni1F83,21030.238,21030.238,,,,,
GrSmAlphaWDasiaPeris,uni1F07,21030.24,21030.24,,,,,
GrSmAlphaWDasiaPeris.Por,uni1F07.Por,21030.245,21030.245,cv78,,,1F07,
GrSmAlphaWDasiaPerisYpo,uni1F87,21030.248,21030.248,,,,,
GrSmAlphaWDasiaPerisYpo.Por,uni1F87.Por,21030.2485,21030.2485,cv78,,,1F87,
GrSmAlphaWDasiaYpo,uni1F81,21030.28,21030.28,,,,,
GrSmAlphaWPsili,uni1F00,21030.3,21030.3,,,,,
GrSmAlphaWPsiliOxia,uni1F04,21030.32,21030.32,,,,,
GrSmAlphaWPsiliOxiaYpo,uni1F84,21030.328,21030.328,,,,,
GrSmAlphaWPsiliVaria,uni1F02,21030.33,21030.33,,,,,
GrSmAlphaWPsiliVariaYpo,uni1F82,21030.338,21030.338,,,,,
GrSmAlphaWPsiliPeris,uni1F06,21030.34,21030.34,,,,,
GrSmAlphaWPsiliPeris.Por,uni1F06.Por,21030.345,21030.345,cv78,,,1F06,
GrSmAlphaWPsiliPerisYpo,uni1F86,21030.348,21030.348,,,,,
GrSmAlphaWPsiliPerisYpo.Por,uni1F86.Por,21030.3485,21030.3485,cv78,,,1F86,
GrSmAlphaWPsiliYpo,uni1F80,21030.38,21030.38,,,,,
GrCapAlphaWTonos,Alphatonos,21051.11,21051.11,,,,,
GrCapAlphaWOxia,uni1FBB,21051.12,21051.12,,,,,
GrCapAlphaWVaria,uni1FBA,21051.13,21051.13,,,,,
GrCapAlphaWMacron,uni1FB9,21051.16,21051.16,,,,,
GrCapAlphaWVrachy,uni1FB8,21051.17,21051.17,,,,,
GrCapAlphaWPros,uni1FBC,21051.18,21051.18,,,,,
GrCapAlphaWPros.ISub,uni1FBC.ISub,21051.187,21051.187,cv83,,,1FBC,
GrCapAlphaWDasia,uni1F09,21051.2,21051.2,,,,,
GrCapAlphaWDasiaOxia,uni1F0D,21051.22,21051.22,,,,,
GrCapAlphaWDasiaOxiaPros,uni1F8D,21051.228,21051.228,,,,,
GrCapAlphaWDasiaOxiaPros.ISub,uni1F8D.ISub,21051.2287,21051.2287,cv83,,,1F8D,
GrCapAlphaWDasiaVaria,uni1F0B,21051.23,21051.23,,,,,
GrCapAlphaWDasiaVariaPros,uni1F8B,21051.238,21051.238,,,,,
GrCapAlphaWDasiaVariaPros.ISub,uni1F8B.ISub,21051.2387,21051.2387,cv83,,,1F8B,
GrCapAlphaWDasiaPeris,uni1F0F,21051.24,21051.24,,,,,
GrCapAlphaWDasiaPeris.Por,uni1F0F.Por,21051.245,21051.245,cv78,,,1F0F,
GrCapAlphaWDasiaPerisPros,uni1F8F,21051.248,21051.248,,,,,
GrCapAlphaWDasiaPerisPros.Por,uni1F8F.Por,21051.2485,21051.2485,cv78,,,1F8F,
GrCapAlphaWDasiaPerisPros.Por.ISub,uni1F8F.Por.ISub,21051.24857,21051.24857,,,,1F8F,
GrCapAlphaWDasiaPerisPros.ISub,uni1F8F.ISub,21051.2487,21051.2487,cv83,,,1F8F,
GrCapAlphaWDasiaPros,uni1F89,21051.28,21051.28,,,,,
GrCapAlphaWDasiaPros.ISub,uni1F89.ISub,21051.287,21051.287,cv83,,,1F89,
GrCapAlphaWPsili,uni1F08,21051.3,21051.3,,,,,
GrCapAlphaWPsiliOxia,uni1F0C,21051.32,21051.32,,,,,
GrCapAlphaWPsiliOxiaPros,uni1F8C,21051.328,21051.328,,,,,
GrCapAlphaWPsiliOxiaPros.ISub,uni1F8C.ISub,21051.3287,21051.3287,cv83,,,1F8C,
GrCapAlphaWPsiliVaria,uni1F0A,21051.33,21051.33,,,,,
GrCapAlphaWPsiliVariaPros,uni1F8A,21051.338,21051.338,,,,,
GrCapAlphaWPsiliVariaPros.ISub,uni1F8A.ISub,21051.3387,21051.3387,cv83,,,1F8A,
GrCapAlphaWPsiliPeris,uni1F0E,21051.34,21051.34,,,,,
GrCapAlphaWPsiliPeris.Por,uni1F0E.Por,21051.345,21051.345,cv78,,,1F0E,
GrCapAlphaWPsiliPerisPros,uni1F8E,21051.348,21051.348,,,,,
GrCapAlphaWPsiliPerisPros.Por,uni1F8E.Por,21051.3485,21051.3485,cv78,,,1F8E,
GrCapAlphaWPsiliPerisPros.Por.ISub,uni1F8E.Por.ISub,21051.34857,21051.34857,,,,1F8E,
GrCapAlphaWPsiliPerisPros.ISub,uni1F8E.ISub,21051.3487,21051.3487,cv83,,,1F8E,
GrCapAlphaWPsiliPros,uni1F88,21051.38,21051.38,,,,,
GrCapAlphaWPsiliPros.ISub,uni1F88.ISub,21051.387,21051.387,cv83,,,1F88,
GrCapLamda,Lambda,21052.16,21052.16,,,,,
LtnSmBDotAbv.LP,uni1E03.LP,21100.3717,21100.3717,ss07,,,1E03,
GrBetaSym,uni03D0,21191.16,21191.16,,,,,
LtnSmCAcute.LP,cacute.LP,21200.3117,21200.3117,ss07,,,0107,
LtnSmCCircum.LP,ccircumflex.LP,21200.327,21200.327,ss07,,,0109,
LtnSmCCaron.LP,ccaron.LP,21200.3347,21200.3347,ss07,,,010D,
LtnSmCDotAbv.LP,cdotaccent.LP,21200.3717,21200.3717,ss07,,,010B,
LtnSmCCedillaAcute.LP,uni1E09.LP,21200.61312,21200.61312,ss07,,,1E09,
GrLunateSigma,uni03F2,21245.1,21245.1,,,,,
GrRevLunateSigma,uni037B,21245.2,21245.2,,,,,
GrDottedLunateSigma,uni037C,21245.3,21245.3,,,,,
GrRevDottedLunateSigma,uni037D,21245.4,21245.4,,,,,
GrLunateEpsilon,uni03F5,21246.1,21246.1,,,,,
GrRevLunateEpsilon,uni03F6,21247.1,21247.1,,,,,
GrCapLunateSigma,uni03F9,21296.16,21296.16,,,,,
GrCapRevLunateSigma,uni03FD,21296.2,21296.2,,,,,
GrCapDottedLunateSigma,uni03FE,21296.3,21296.3,,,,,
GrCapRevDottedLunateSigma,uni03FF,21296.4,21296.4,,,,,
LtnSmDCaron.Caron.LP,dcaron.Caron.LP,21300.334,21300.334,,,,010F,
LtnSmDDotAbv.LP,uni1E0B.LP,21300.3717,21300.3717,ss07,,,1E0B,
LtnSmDzCaron.LP,uni01C6.LP,21311.3347,21311.3347,ss07,,,01C6,
LtnCapDSmZCaron.LP,uni01C5.LP,21360.3347,21360.3347,ss07,,,01C5,
LtnSmEAcute.LP,eacute.LP,21400.3117,21400.3117,ss07,,,00E9,
LtnSmEGrave.LP,egrave.LP,21400.3137,21400.3137,ss07,,,00E8,
LtnSmECircumAcute.VN.LP,uni1EBF.VN.LP,21400.32311,21400.32311,,,,1EBF,
LtnSmECircumAcute.LP,uni1EBF.LP,21400.32312,21400.32312,ss07,,,1EBF,
LtnSmECircumGrave.VN.LP,uni1EC1.VN.LP,21400.32313,21400.32313,,,,1EC1,
LtnSmECircumGrave.LP,uni1EC1.LP,21400.32314,21400.32314,ss07,,,1EC1,
LtnSmECircumTilde.VN.LP,uni1EC5.VN.LP,21400.32341,21400.32341,,,,1EC5,
LtnSmECircumTilde.LP,uni1EC5.LP,21400.32347,21400.32347,ss07,,,1EC5,
LtnSmECircumHookAbv.VN.LP,uni1EC3.VN.LP,21400.32381,21400.32381,,,,1EC3,
LtnSmECircumHookAbv.LP,uni1EC3.LP,21400.32387,21400.32387,ss07,,,1EC3,
LtnSmECircumDotBlw.LP,uni1EC7.LP,21400.32472,21400.32472,ss07,,,1EC7,
LtnSmECircum.LP,ecircumflex.LP,21400.327,21400.327,ss07,,,00EA,
LtnSmECaron.LP,ecaron.LP,21400.3337,21400.3337,ss07,,,011B,
LtnSmETilde.LP,uni1EBD.LP,21400.347,21400.347,ss07,,,1EBD,
LtnSmEMacronAcute.LP,uni1E17.LP,21400.35312,21400.35312,ss07,,,1E17,
LtnSmEMacronGrave.LP,uni1E15.LP,21400.35314,21400.35314,ss07,,,1E15,
LtnSmEMacron.LP,emacron.LP,21400.357,21400.357,ss07,,,0113,
LtnSmEDiaer.LP,edieresis.LP,21400.367,21400.367,ss07,,,00EB,
LtnSmEDotAbv.LP,edotaccent.LP,21400.3717,21400.3717,ss07,,,0117,
GrSmEpsilonWTonos,epsilontonos,21445.11,21445.11,,,,,
GrSmEpsilonWOxia,uni1F73,21445.12,21445.12,,,,,
GrSmEpsilonWVaria,uni1F72,21445.13,21445.13,,,,,
GrSmEpsilonWDasia,uni1F11,21445.2,21445.2,,,,,
GrSmEpsilonWDasiaOxia,uni1F15,21445.22,21445.22,,,,,
GrSmEpsilonWDasiaVaria,uni1F13,21445.23,21445.23,,,,,
GrSmEpsilonWPsili,uni1F10,21445.3,21445.3,,,,,
GrSmEpsilonWPsiliOxia,uni1F14,21445.32,21445.32,,,,,
GrSmEpsilonWPsiliVaria,uni1F12,21445.33,21445.33,,,,,
GrCapEpsilonWTonos,Epsilontonos,21455.11,21455.11,,,,,
GrCapEpsilonWOxia,uni1FC9,21455.12,21455.12,,,,,
GrCapEpsilonWVaria,uni1FC8,21455.13,21455.13,,,,,
GrCapEpsilonWDasia,uni1F19,21455.2,21455.2,,,,,
GrCapEpsilonWDasiaOxia,uni1F1D,21455.22,21455.22,,,,,
GrCapEpsilonWDasiaVaria,uni1F1B,21455.23,21455.23,,,,,
GrCapEpsilonWPsili,uni1F18,21455.3,21455.3,,,,,
GrCapEpsilonWPsiliOxia,uni1F1C,21455.32,21455.32,,,,,
GrCapEpsilonWPsiliVaria,uni1F1A,21455.33,21455.33,,,,,
LtnSmLigFi.LP,fi.LP,21511.17,21511.17,ss07,,,FB01,
LtnSmLigFfi.LP,ffi.LP,21515.17,21515.17,ss07,,,FB03,
GrSmDigamma,uni03DD,21535.1,21535.1,,,,,
GrDigamma,uni03DC,21560.1,21560.1,,,,,
LtnSmGAcute.LP,uni01F5.LP,21600.3117,21600.3117,ss07,,,01F5,
LtnSmGCircum.LP,gcircumflex.LP,21600.327,21600.327,ss07,,,011D,
LtnSmGCaron.LP,gcaron.LP,21600.3347,21600.3347,ss07,,,01E7,
LtnSmGMacron.LP,uni1E21.LP,21600.357,21600.357,ss07,,,1E21,
LtnSmGDotAbv.LP,gdotaccent.LP,21600.3717,21600.3717,ss07,,,0121,
LtnSmGAcute.SngBowl.LP,uni01F5.SngBowl.LP,21610.311,21610.311,,,,01F5,
LtnSmGCircum.SngBowl.LP,gcircumflex.SngBowl.LP,21610.32,21610.32,,,,011D,
LtnSmGCaron.SngBowl.LP,gcaron.SngBowl.LP,21610.334,21610.334,,,,01E7,
LtnSmGMacron.SngBowl.LP,uni1E21.SngBowl.LP,21610.35,21610.35,,,,1E21,
LtnSmGDotAbv.SngBowl.LP,gdotaccent.SngBowl.LP,21610.371,21610.371,,,,0121,
GrSmHeta,uni0371,21701.1,21701.1,,,,,
GrCapHeta,uni0370,21751.1,21751.1,,,,,
GrCapEtaWTonos,Etatonos,21760.11,21760.11,,,,,
GrCapEtaWOxia,uni1FCB,21760.12,21760.12,,,,,
GrCapEtaWVaria,uni1FCA,21760.13,21760.13,,,,,
GrCapEtaWPros,uni1FCC,21760.18,21760.18,,,,,
GrCapEtaWPros.ISub,uni1FCC.ISub,21760.187,21760.187,cv83,,,1FCC,
GrCapEtaWDasia,uni1F29,21760.2,21760.2,,,,,
GrCapEtaWDasiaOxia,uni1F2D,21760.22,21760.22,,,,,
GrCapEtaWDasiaOxiaPros,uni1F9D,21760.228,21760.228,,,,,
GrCapEtaWDasiaOxiaPros.ISub,uni1F9D.ISub,21760.2287,21760.2287,cv83,,,1F9D,
GrCapEtaWDasiaVaria,uni1F2B,21760.23,21760.23,,,,,
GrCapEtaWDasiaVariaPros,uni1F9B,21760.238,21760.238,,,,,
GrCapEtaWDasiaVariaPros.ISub,uni1F9B.ISub,21760.2387,21760.2387,cv83,,,1F9B,
GrCapEtaWDasiaPeris,uni1F2F,21760.24,21760.24,,,,,
GrCapEtaWDasiaPeris.Por,uni1F2F.Por,21760.245,21760.245,cv78,,,1F2F,
GrCapEtaWDasiaPerisPros,uni1F9F,21760.248,21760.248,,,,,
GrCapEtaWDasiaPerisPros.Por,uni1F9F.Por,21760.2485,21760.2485,cv78,,,1F9F,
GrCapEtaWDasiaPerisPros.Por.ISub,uni1F9F.Por.ISub,21760.24857,21760.24857,,,,1F9F,
GrCapEtaWDasiaPerisPros.ISub,uni1F9F.ISub,21760.2487,21760.2487,cv83,,,1F9F,
GrCapEtaWDasiaPros,uni1F99,21760.28,21760.28,,,,,
GrCapEtaWDasiaPros.ISub,uni1F99.ISub,21760.287,21760.287,cv83,,,1F99,
GrCapEtaWPsili,uni1F28,21760.3,21760.3,,,,,
GrCapEtaWPsiliOxia,uni1F2C,21760.32,21760.32,,,,,
GrCapEtaWPsiliOxiaPros,uni1F9C,21760.328,21760.328,,,,,
GrCapEtaWPsiliOxiaPros.ISub,uni1F9C.ISub,21760.3287,21760.3287,cv83,,,1F9C,
GrCapEtaWPsiliVaria,uni1F2A,21760.33,21760.33,,,,,
GrCapEtaWPsiliVariaPros,uni1F9A,21760.338,21760.338,,,,,
GrCapEtaWPsiliVariaPros.ISub,uni1F9A.ISub,21760.3387,21760.3387,cv83,,,1F9A,
GrCapEtaWPsiliPeris,uni1F2E,21760.34,21760.34,,,,,
GrCapEtaWPsiliPeris.Por,uni1F2E.Por,21760.345,21760.345,cv78,,,1F2E,
GrCapEtaWPsiliPerisPros,uni1F9E,21760.348,21760.348,,,,,
GrCapEtaWPsiliPerisPros.Por,uni1F9E.Por,21760.3485,21760.3485,cv78,,,1F9E,
GrCapEtaWPsiliPerisPros.Por.ISub,uni1F9E.Por.ISub,21760.34857,21760.34857,,,,1F9E,
GrCapEtaWPsiliPerisPros.ISub,uni1F9E.ISub,21760.3487,21760.3487,cv83,,,1F9E,
GrCapEtaWPsiliPros,uni1F98,21760.38,21760.38,,,,,
GrCapEtaWPsiliPros.ISub,uni1F98.ISub,21760.387,21760.387,cv83,,,1F98,
LtnSmI.LP,i.LP,21800.1,21800.1,ss07,,,0069,
LtnSmI.SItal.LP,i.SItal.LP,21800.11,21800.11,ss07,,,0069,
LtnSmIAcute.SItal.LP,iacute.SItal.LP,21800.31111,21800.31111,,,,00ED,
LtnSmIAcute.LP,iacute.LP,21800.3117,21800.3117,ss07,,,00ED,
LtnSmIGrave.SItal.LP,igrave.SItal.LP,21800.31311,21800.31311,,,,00EC,
LtnSmIGrave.LP,igrave.LP,21800.3137,21800.3137,ss07,,,00EC,
LtnSmICircum.SItal.LP,icircumflex.SItal.LP,21800.3211,21800.3211,,,,00EE,
LtnSmICircum.LP,icircumflex.LP,21800.327,21800.327,ss07,,,00EE,
LtnSmICaron.SItal.LP,uni01D0.SItal.LP,21800.33411,21800.33411,,,,01D0,
LtnSmICaron.LP,uni01D0.LP,21800.3347,21800.3347,ss07,,,01D0,
LtnSmITilde.SItal.LP,itilde.SItal.LP,21800.3411,21800.3411,,,,0129,
LtnSmITilde.LP,itilde.LP,21800.347,21800.347,ss07,,,0129,
LtnSmIMacron.SItal.LP,imacron.SItal.LP,21800.3511,21800.3511,,,,012B,
LtnSmIMacron.LP,imacron.LP,21800.357,21800.357,ss07,,,012B,
LtnSmIDiaer.SItal.LP,idieresis.SItal.LP,21800.3611,21800.3611,,,,00EF,
LtnSmIDiaerAcute.SItal.LP,uni1E2F.SItal.LP,21800.36311,21800.36311,,,,1E2F,
LtnSmIDiaerAcute.LP,uni1E2F.LP,21800.36312,21800.36312,ss07,,,1E2F,
LtnSmIDiaer.LP,idieresis.LP,21800.367,21800.367,ss07,,,00EF,
LtnSmIDotAbv.LP,idotaccent.LP,21800.371,21800.371,ss07,,,0069,
LtnSmIDotAbv.SItal.LP,idotaccent.SItal.LP,21800.37111,21800.37111,,,,0069,
LtnSmITildeBlw.SItal.LP,uni1E2D.SItal.LP,21800.4411,21800.4411,,,,1E2D,
LtnSmITildeBlw.LP,uni1E2D.LP,21800.447,21800.447,ss07,,,1E2D,
LtnSmIDotBlw.SItal.LP,uni1ECB.SItal.LP,21800.47111,21800.47111,,,,1ECB,
LtnSmIDotBlw.LP,uni1ECB.LP,21800.4717,21800.4717,ss07,,,1ECB,
LtnSmIOgonek.LP,iogonek.LP,21800.627,21800.627,ss07,,,012F,
LtnSmIOgonek.RetroHook.LP,iogonek.RetroHook.LP,21800.63,21800.63,,,,012F,
LtnSmIStrk.LP,uni0268.LP,21800.727,21800.727,ss07,,,0268,
LtnSmLigIj.LP,ij.LP,21810.17,21810.17,ss07,,,0133,
GrSmIotaWTonos,iotatonos,21830.11,21830.11,,,,,
GrSmIotaWOxia,uni1F77,21830.12,21830.12,,,,,
GrSmIotaWVaria,uni1F76,21830.13,21830.13,,,,,
GrSmIotaWPeris,uni1FD6,21830.14,21830.14,,,,,
GrSmIotaWPeris.Por,uni1FD6.Por,21830.145,21830.145,cv78,,,1FD6,
GrSmIotaWMacron,uni1FD1,21830.16,21830.16,,,,,
GrSmIotaWVrachy,uni1FD0,21830.17,21830.17,,,,,
GrSmIotaWDasia,uni1F31,21830.2,21830.2,,,,,
GrSmIotaWDasiaOxia,uni1F35,21830.22,21830.22,,,,,
GrSmIotaWDasiaVaria,uni1F33,21830.23,21830.23,,,,,
GrSmIotaWDasiaPeris,uni1F37,21830.24,21830.24,,,,,
GrSmIotaWDasiaPeris.Por,uni1F37.Por,21830.245,21830.245,cv78,,,1F37,
GrSmIotaWPsili,uni1F30,21830.3,21830.3,,,,,
GrSmIotaWPsiliOxia,uni1F34,21830.32,21830.32,,,,,
GrSmIotaWPsiliVaria,uni1F32,21830.33,21830.33,,,,,
GrSmIotaWPsiliPeris,uni1F36,21830.34,21830.34,,,,,
GrSmIotaWPsiliPeris.Por,uni1F36.Por,21830.345,21830.345,cv78,,,1F36,
GrSmIotaWDial,iotadieresis,21830.4,21830.4,,,,,
GrSmIotaWDialTonos,iotadieresistonos,21830.41,21830.41,,,,,
GrSmIotaWDialOxia,uni1FD3,21830.42,21830.42,,,,,
GrSmIotaWDialVaria,uni1FD2,21830.43,21830.43,,,,,
GrSmIotaWDialPeris,uni1FD7,21830.44,21830.44,,,,,
GrSmIotaWDialPeris.Por,uni1FD7.Por,21830.445,21830.445,cv78,,,1FD7,
GrPros,uni1FBE,21831.1,21831.1,,,,,
GrCapIotaWTonos,Iotatonos,21855.11,21855.11,,,,,
GrCapIotaWOxia,uni1FDB,21855.12,21855.12,,,,,
GrCapIotaWVaria,uni1FDA,21855.13,21855.13,,,,,
GrCapIotaWMacron,uni1FD9,21855.16,21855.16,,,,,
GrCapIotaWVrachy,uni1FD8,21855.17,21855.17,,,,,
GrCapIotaWDasia,uni1F39,21855.2,21855.2,,,,,
GrCapIotaWDasiaOxia,uni1F3D,21855.22,21855.22,,,,,
GrCapIotaWDasiaVaria,uni1F3B,21855.23,21855.23,,,,,
GrCapIotaWDasiaPeris,uni1F3F,21855.24,21855.24,,,,,
GrCapIotaWDasiaPeris.Por,uni1F3F.Por,21855.245,21855.245,cv78,,,1F3F,
GrCapIotaWPsili,uni1F38,21855.3,21855.3,,,,,
GrCapIotaWPsiliOxia,uni1F3C,21855.32,21855.32,,,,,
GrCapIotaWPsiliVaria,uni1F3A,21855.33,21855.33,,,,,
GrCapIotaWPsiliPeris,uni1F3E,21855.34,21855.34,,,,,
GrCapIotaWPsiliPeris.Por,uni1F3E.Por,21855.345,21855.345,cv78,,,1F3E,
GrCapIotaWDial,Iotadieresis,21855.4,21855.4,,,,,
GrYot,uni03F3,21900.16,21900.16,,,,,
LtnSmJ.LP,j.LP,21900.17,21900.17,ss07,,,006A,
LtnSmJCircum.LP,jcircumflex.LP,21900.327,21900.327,ss07,,,0135,
LtnSmJCaron.LP,uni01F0.LP,21900.3347,21900.3347,ss07,,,01F0,
LtnSmJCrossedTail.LP,uni029D.LP,21900.917,21900.917,ss07,,,029D,
GrCapYot,uni037F,21950.16,21950.16,,,,,
GrSmKappa,kappa,22041.1,22041.1,,,,,
GrKappaSym,uni03F0,22043.1,22043.1,,,,,
GrKaiSym,uni03D7,22047.1,22047.1,,,,,
GrCapKappa,Kappa,22050.16,22050.16,,,,,
GrCapKaiSym,uni03CF,22051.1,22051.1,,,,,
LtnSmLj.LP,uni01C9.LP,22110.17,22110.17,ss07,,,01C9,
LtnCapLSmJ.LP,uni01C8.LP,22160.17,22160.17,ss07,,,01C8,
LtnSmMAcute.LP,uni1E3F.LP,22200.3117,22200.3117,ss07,,,1E3F,
LtnSmMDotAbv.LP,uni1E41.LP,22200.3717,22200.3717,ss07,,,1E41,
GrSmSan,uni03FB,22240.1,22240.1,,,,,
GrCapSan,uni03FA,22285.1,22285.1,,,,,
